;地图	坐标X	坐标Y	怪物名字	范围	数量	0	集中刷新坐标机率	名字颜色(0~255)	内功怪物(0,1)	国家ID		
绝望平原	150	150	绝望力士	300	30	3	0	125				
绝望平原	150	150	绝望射手	300	30	3	0	255				
绝望平原	150	150	绝望战将	300	3	3	0	70				
绝望平原	150	150	绝望龙王	300	3	6	0	249				
绝望平原	150	150	清风送礼[福利BOSS]5	1	1	12	0	253				
;扭曲之地						0						
扭曲之地	100	100	扭曲战士	200	20	3	0	150	0	0		
扭曲之地	100	100	扭曲斗士	200	20	3	0	156	0	0		
扭曲之地	100	100	扭曲法师	200	20	3	0	146	0	0		
扭曲之地	100	100	扭曲将军	200	3	3	0	70	0	0		
扭曲之地	100	100	扭曲战士	200	20	3	0	150				
扭曲之地	100	100	扭曲斗士	200	20	3	0	156				
扭曲之地	100	100	扭曲法师	200	20	3	0	146				
扭曲之地	100	100	扭曲将军	200	3	3	0	70				
扭曲之地	100	100	扭曲教主	200	3	6	0	249				
扭曲之地	100	100	清风送礼[福利BOSS]5	1	1	12	0	253				
;幻物幽林						0						
幻物幽林	100	100	幽冥毒蛛	200	20	3	0	178	0	0		
幻物幽林	100	100	幻月魔珠	200	20	3	0	191	0	0		
幻物幽林	100	100	幽冥巨人	200	2	3	0	70	0	0		
幻物幽林	100	100	幽冥树妖	200	20	3	0	204	0	0		
幻物幽林	100	100	幽冥毒蛛	200	20	3	0	178				
幻物幽林	100	100	幻月魔珠	200	20	3	0	191				
幻物幽林	100	100	幽冥树妖	200	20	3	0	204				
幻物幽林	100	100	幽冥巨人	200	2	3	0	70				
幻物幽林	100	100	幽冥恶魔	200	3	6	0	249				
幻物幽林	100	100	清风送礼[福利BOSS]5	1	1	12	0	253				
;邪恶洞窟						0						
邪恶洞窟	109	114	邪恶骨魔	200	20	3	0	168	0	0		
邪恶洞窟	109	114	邪恶长枪兵	200	20	3	0	186	0	0		
邪恶洞窟	109	114	邪恶刀斧手	200	20	3	0	151	0	0		
邪恶洞窟	109	114	邪恶弓箭手	200	2	3	0	70	0	0		
邪恶洞窟	109	114	邪恶骨魔	200	20	3	0	168				
邪恶洞窟	109	114	邪恶长枪兵	200	20	3	0	186				
邪恶洞窟	109	114	邪恶刀斧手	200	20	3	0	151				
邪恶洞窟	109	114	邪恶弓箭手	200	2	3	0	70				
邪恶洞窟	109	114	邪恶骷髅精灵	200	3	6	0	249				
邪恶洞窟	109	114	清风送礼[福利BOSS]5	1	1	12	0	253				
;迷乱森林						0						
miluan	44	46	迷乱草人	200	20	3	0	21	0	0		
miluan	44	46	迷乱蛤蟆	200	20	3	0	46	0	0		
miluan	44	46	迷乱雪人	200	20	3	0	132	0	0		
miluan	44	46	迷乱猫王	200	2	6	0	70	0	0		
miluan	44	46	迷乱草人	200	20	3	0	21				
miluan	44	46	迷乱蛤蟆	200	20	3	0	46				
miluan	44	46	迷乱雪人	200	20	3	0	132				
miluan	44	46	迷乱猫王	200	3	3	0	70				
迷乱禁地	82	99	迷乱草人	200	20	3	0	21	0	0		
迷乱禁地	82	99	迷乱蛤蟆	200	20	3	0	46	0	0		
迷乱禁地	82	99	迷乱雪人	200	20	3	0	132	0	0		
迷乱禁地	82	99	迷乱猫王	200	3	3	0	70	0	0		
迷乱禁地	82	99	迷乱草人	200	20	3	0	21				
迷乱禁地	82	99	迷乱蛤蟆	200	20	3	0	46				
迷乱禁地	82	99	迷乱雪人	200	20	3	0	132				
迷乱禁地	82	99	迷乱猫王	200	3	3	0	70				
迷乱禁地	82	99	迷乱教主	200	3	6	0	249				
迷乱禁地	82	99	清风送礼[福利BOSS]5	1	1	12	0	253				
;暗月窟						0						
暗月窟	50	50	暗月战士	100	20	3	0	156	0	0		
暗月窟	50	50	暗月勇士	100	20	3	0	134	0	0		
暗月窟	50	50	暗月卫士	100	20	3	0	47	0	0		
暗月窟	50	50	暗月战将	100	2	6	0	70	0	0		
暗月窟	50	50	暗月战士	100	20	3	0	156				
暗月窟	50	50	暗月勇士	100	20	3	0	134				
暗月窟	50	50	暗月卫士	100	20	3	0	47				
暗月窟	50	50	暗月战将	100	2	6	0	70				
暗月禁地	100	90	暗月战士	100	20	3	0	156	0	0		
暗月禁地	100	90	暗月卫士	100	20	3	0	47	0	0		
暗月禁地	100	90	暗月勇士	100	20	3	0	134	0	0		
暗月禁地	100	90	暗月战将	100	2	3	0	70	0	0		
暗月禁地	100	90	暗月教主	100	3	6	0	249	0	0		
暗月禁地	100	90	暗月战士	100	20	3	0	156				
暗月禁地	100	90	暗月卫士	100	20	3	0	47				
暗月禁地	100	90	暗月勇士	100	20	3	0	134				
暗月禁地	100	90	暗月战将	100	2	3	0	70				
暗月禁地	100	90	暗月教主	100	3	6	0	249				
暗月禁地	100	90	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------魔刹天境-------						0						
魔刹天境	150	150	火之仙灵	200	20	3	0	108	0	0		
魔刹天境	150	150	烈焰狂暴	200	20	3	0	5	0	0		
魔刹天境	150	150	炼狱使者	200	20	3	0	161	0	0		
魔刹天境	150	150	地狱咆哮	200	2	6	0	70	0	0		
魔刹天境	150	150	火之仙灵	200	20	3	0	108				
魔刹天境	150	150	烈焰狂暴	200	20	3	0	5				
魔刹天境	150	150	炼狱使者	200	20	3	0	161				
魔刹天境	150	150	地狱咆哮	200	2	6	0	70				
魔刹禁地	130	130	火之仙灵	200	30	3	0	108	0	0		
魔刹禁地	130	130	烈焰狂暴	200	30	3	0	5	0	0		
魔刹禁地	130	130	炼狱使者	200	30	3	0	161	0	0		
魔刹禁地	130	130	地狱咆哮	200	3	6	0	70	0	0		
魔刹禁地	130	130	火之仙灵	200	30	3	0	108				
魔刹禁地	130	130	烈焰狂暴	200	30	3	0	5				
魔刹禁地	130	130	炼狱使者	200	30	3	0	161				
魔刹禁地	130	130	地狱咆哮	200	3	6	0	70				
魔刹禁地	130	130	冰焰噬魂魔王	20	2	6	0	70				
魔刹禁地	130	130	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------战神领地-------						0						
战神领地	35	35	战神护卫	200	20	3	0	175	0	0		
战神领地	35	35	战神将领	200	20	3	0	239	0	0		
战神领地	35	35	仙灵护卫	200	20	3	0	254	0	0		
战神领地	35	35	仙灵战将	200	2	6	0	70	0	0		
战神领地	35	35	战神护卫	200	20	3	0	175				
战神领地	35	35	战神将领	200	20	3	0	239				
战神领地	35	35	仙灵护卫	200	20	3	0	254				
战神领地	35	35	仙灵战将	200	2	6	0	70				
战神禁地	44	53	战神护卫	200	20	3	0	175	0	0		
战神禁地	44	53	战神将领	200	20	3	0	239	0	0		
战神禁地	44	53	仙灵护卫	200	20	3	0	254	0	0		
战神禁地	44	53	仙灵战将	200	2	3	0	70	0	0		
战神禁地	44	53	战神护卫	200	20	3	0	175				
战神禁地	44	53	战神将领	200	20	3	0	239				
战神禁地	44	53	仙灵护卫	200	20	3	0	254				
战神禁地	44	53	仙灵战将	200	2	3	0	70				
战神禁地	44	53	遗忘战神	0	2	6	0	249				
战神禁地	44	53	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------远古战场-------						0						
远古战场	93	102	战神守卫	200	20	3	0	222	0	0		
远古战场	93	102	战神头领	200	20	3	0	228	0	0		
远古战场	93	102	战神之怒	200	20	3	0	252	0	0		
远古战场	93	102	凯尔特	200	2	6	0	70	0	0		
远古战场	93	102	战神守卫	200	20	3	0	222				
远古战场	93	102	战神头领	200	20	3	0	228				
远古战场	93	102	战神之怒	200	20	3	0	252				
远古战场	93	102	凯尔特	200	2	6	0	70				
远古禁地	100	100	战神守卫	200	20	3	0	222	0	0		
远古禁地	100	100	战神头领	200	20	3	0	228	0	0		
远古禁地	100	100	战神之怒	200	20	3	0	252	0	0		
远古禁地	100	100	凯尔特	200	2	3	0	70	0	0		
远古禁地	100	100	战神守卫	200	20	3	0	222				
远古禁地	100	100	战神头领	200	20	3	0	228				
远古禁地	100	100	战神之怒	200	20	3	0	252				
远古禁地	100	100	凯尔特	200	2	3	0	70				
远古禁地	100	100	荒漠食人翼龙	80	2	6	0	249				
远古禁地	100	100	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------遗忘之地-------						0						
yiwang	45	41	坎水护卫	100	15	3	0	206	0	0		
yiwang	45	41	坎水守卫	100	15	3	0	234	0	0		
yiwang	45	41	坎水将领	100	15	3	0	242	0	0		
yiwang	45	41	魔达途	100	2	6	0	70	0	0		
yiwang	45	41	坎水护卫	100	15	3	0	206				
yiwang	45	41	坎水守卫	100	15	3	0	234				
yiwang	45	41	坎水将领	100	15	3	0	242				
yiwang	45	41	魔达途	100	2	6	0	70				
遗忘禁地	26	24	坎水护卫	100	10	3	0	206	0	0		
遗忘禁地	26	24	坎水守卫	100	10	3	0	234	0	0		
遗忘禁地	26	24	坎水将领	100	10	3	0	242	0	0		
遗忘禁地	26	24	魔达途	100	2	3	0	70	0	0		
遗忘禁地	26	24	坎水护卫	100	10	3	0	206				
遗忘禁地	26	24	坎水守卫	100	10	3	0	234				
遗忘禁地	26	24	坎水将领	100	10	3	0	242				
遗忘禁地	26	24	魔达途	100	2	3	0	70				
遗忘禁地	26	24	暗夜赤身魔蚁	100	2	6	0	249				
遗忘禁地	26	24	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------梦幻之地-------						0						
梦幻之地	35	30	致幻飞蛾	100	15	3	0	253	0	0		
梦幻之地	35	30	无色彩神雀	100	15	3	0	241	0	0		
梦幻之地	35	30	千年狐妖	100	15	3	0	251	0	0		
梦幻之地	35	30	金坎子	100	2	6	0	70	0	0		
梦幻之地	35	30	致幻飞蛾	100	15	3	0	253				
梦幻之地	35	30	无色彩神雀	100	15	3	0	241				
梦幻之地	35	30	千年狐妖	100	15	3	0	251				
梦幻之地	35	30	金坎子	100	2	6	0	70				
梦幻禁地	39	39	致幻飞蛾	100	15	3	0	253	0	0		
梦幻禁地	39	39	无色彩神雀	100	15	3	0	241	0	0		
梦幻禁地	39	39	千年狐妖	100	15	3	0	251	0	0		
梦幻禁地	39	39	金坎子	100	2	3	0	70	0	0		
梦幻禁地	39	39	致幻飞蛾	100	15	3	0	253				
梦幻禁地	39	39	无色彩神雀	100	15	3	0	241				
梦幻禁地	39	39	千年狐妖	100	15	3	0	251				
梦幻禁地	39	39	金坎子	100	2	3	0	70				
梦幻禁地	39	39	剧毒无解之人面蛛王	20	2	6	0	249				
梦幻禁地	39	39	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------活死人墓-------						0						
活死人墓	115	105	暗黑防御者	200	20	3	0	6	0	0		
活死人墓	115	105	暗黑咒术师	200	20	3	0	55	0	0		
活死人墓	115	105	暗黑指挥官	200	20	3	0	213	0	0		
活死人墓	115	105	恶灵王	200	2	6	0	70	0	0		
活死人墓	115	105	暗黑防御者	200	20	3	0	6				
活死人墓	115	105	暗黑咒术师	200	20	3	0	55				
活死人墓	115	105	暗黑指挥官	200	20	3	0	213				
活死人墓	115	105	恶灵王	200	2	6	0	70				
活死人禁地	51	56	暗黑防御者	200	15	3	0	6	0	0		
活死人禁地	51	56	暗黑咒术师	200	15	3	0	55	0	0		
活死人禁地	51	56	暗黑指挥官	200	15	3	0	213	0	0		
活死人禁地	51	56	恶灵王	200	2	3	0	70	0	0		
活死人禁地	51	56	暗黑防御者	200	15	3	0	6				
活死人禁地	51	56	暗黑咒术师	200	15	3	0	55				
活死人禁地	51	56	暗黑指挥官	200	15	3	0	213				
活死人禁地	51	56	恶灵王	200	2	3	0	70				
活死人禁地	51	56	暗黑魔导师	20	2	6	0	249				
活死人禁地	51	56	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------葬神之谷-------						0						
葬神之谷	101	69	死亡之犬	200	20	3	0	228	0	0		
葬神之谷	101	69	亡者护卫	200	20	3	0	244	0	0		
葬神之谷	101	69	亡者术士	200	20	3	0	251	0	0		
葬神之谷	101	69	死神	200	2	6	0	70	0	0		
葬神之谷	101	69	死亡之犬	200	20	3	0	228				
葬神之谷	101	69	亡者护卫	200	20	3	0	244				
葬神之谷	101	69	亡者术士	200	20	3	0	251				
葬神之谷	101	69	死神	200	2	6	0	70				
葬神禁地	51	68	死亡之犬	200	20	3	0	228	0	0		
葬神禁地	51	68	亡者护卫	200	20	3	0	244	0	0		
葬神禁地	51	68	亡者术士	200	20	3	0	251	0	0		
葬神禁地	51	68	死神	200	2	3	0	70	0	0		
葬神禁地	51	68	死亡之犬	200	20	3	0	228				
葬神禁地	51	68	亡者护卫	200	20	3	0	244				
葬神禁地	51	68	亡者术士	200	20	3	0	251				
葬神禁地	51	68	死神	200	2	3	0	70				
葬神禁地	78	46	荒漠吞噬千足虫	20	2	6	0	249				
葬神禁地	78	46	清风送礼[福利BOSS]5	1	1	12	0	253				
;-------帝王之墓-------						0						
帝王之墓	114	90	神宫护卫	200	20	3	0	252	0	0		
帝王之墓	114	90	神宫将领	200	20	3	0	246	0	0		
帝王之墓	114	90	神宫首领	200	20	3	0	229	0	0		
帝王之墓	114	90	三界霸主	200	2	6	0	70	0	0		
帝王之墓	114	90	神宫护卫	200	20	3	0	252				
帝王之墓	114	90	神宫将领	200	20	3	0	246				
帝王之墓	114	90	神宫首领	200	20	3	0	229				
帝王之墓	114	90	三界霸主	200	2	6	0	70				
帝王禁地	56	38	神宫护卫	200	15	3	0	252	0	0		
帝王禁地	56	38	神宫将领	200	15	3	0	246	0	0		
帝王禁地	56	38	神宫首领	200	15	3	0	229	0	0		
帝王禁地	56	38	三界霸主	200	2	3	0	70	0	0		
帝王禁地	56	38	神宫护卫	200	15	3	0	252				
帝王禁地	56	38	神宫将领	200	15	3	0	246				
帝王禁地	56	38	神宫首领	200	15	3	0	229				
帝王禁地	56	38	三界霸主	200	2	3	0	70				
帝王禁地	56	38	天鲲鹏青鸾	20	2	6	0	249				
帝王禁地	56	38	清风送礼[福利BOSS]5	1	1	12	0	253				
;〓〓〓〓〓〓〓六大陆北寒边界〓〓〓〓〓〓〓						0						
北寒边界	160	243	炎◇骨◇妖	300	5	10	0	7	0	0		
北寒边界	160	243	锁◇骨◇妖	300	5	10	0	8	0	0		
北寒边界	160	243	迷◇失◇刀◇客	300	5	10	0	9	0	0		
北寒边界	160	243	迷◇失◇战◇神	300	1	16	0	70	0	0		
北寒边界	160	243	天问へ雪人	300	5	10	0	1	0	0		
北寒边界	160	243	天问へ侍卫	300	5	10	0	2	0	0		
北寒边界	160	243	天问へ冰狼	300	5	10	0	3	0	0		
北寒边界	160	243	天问へ战将	300	1	16	0	70	0	0		
北寒边界	160	243	猩红ㄐ血兽	300	5	10	0	4	0	0		
北寒边界	160	243	猩红ㄐ血妖	300	5	10	0	5	0	0		
北寒边界	160	243	猩红ㄐ血魔	300	5	10	0	6	0	0		
北寒边界	160	243	猩红ㄐ血尸	300	1	16	0	70	0	0		
北寒边界	160	243	诅咒之灵魂收割者	300	5	10	0	19	0	0		
北寒边界	160	243	暗夜ェ灵魂刺客	300	5	10	0	31	0	0		
北寒边界	160	243	杀破狼ら独角魔	300	5	10	0	44	0	0		
北寒边界	160	243	天谴Ξ执法者	300	1	16	0	70	0	0		
北寒边界	160	243	游荡的∈恶鬼	300	5	10	0	81	0	0		
北寒边界	160	243	六亲不认ば赤金蛇王	300	5	10	0	87	0	0		
北寒边界	160	243	夜不归宿□夜游神	300	5	10	0	93	0	0		
北寒边界	160	243	八仙过海之冥海天将	300	1	16	0	70	0	0		
北寒边界	160	243	暗夜护卫	300	5	10	0	255	0	0		
北寒边界	160	243	暗夜魔蛛づ咏歌	300	5	10	0	241	0	0		
北寒边界	160	243	暗夜精灵づ咏歌	300	5	10	0	247	0	0		
北寒边界	160	243	毛脸雷公嘴づ咏歌	300	1	16	0	70	0	0		
北寒边界	160	243	生死门●蛊王	300	5	10	0	98	0	0		
北寒边界	160	243	百年道行∞狐童	300	5	10	0	99	0	0		
北寒边界	160	243	误入歧途的傻狐狸	300	5	10	0	100	0	0		
北寒边界	160	243	狐王◆千年之恋	300	1	16	0	70	0	0		
北寒边界	160	243	不死山●磨眼	300	5	10	0	130	0	0		
北寒边界	160	243	百年道行♀狐童	300	5	10	0	131	0	0		
北寒边界	160	243	会魔法的狐仙	300	5	10	0	132	0	0		
北寒边界	160	243	狐王◆九婴天命	300	1	16	0	70	0	0		
北寒边界	160	243	天外天●魔瞳	300	5	10	0	148	0	0		
北寒边界	160	243	百年道行▲狐童	300	5	10	0	149	0	0		
北寒边界	160	243	百鬼夜行→恋	300	5	10	0	150	0	0		
北寒边界	160	243	狐王◆血瞳诅咒	300	1	16	0	70	0	0		
北寒边界	160	243	天幻ソ真龙护卫	300	5	10	0	227	0	0		
北寒边界	160	243	天幻ソ武力龙神将	300	5	10	0	245	0	0		
北寒边界	160	243	天幻ソ神龙控魔师	300	5	10	0	250	0	0		
北寒边界	160	243	天幻ソ紫色战神	300	1	16	0	70	0	0		
北寒边界	160	243	阴阳路ぃ狂战士	300	5	10	0	180	0	0		
北寒边界	160	243	阴阳路ぃ厨神	300	5	10	0	210	0	0		
北寒边界	160	243	阴阳路ぃ巫医	300	5	10	0	191	0	0		
北寒边界	160	243	阴阳路ぃ红色战神	300	1	16	0	70	0	0		
北寒边界	160	243	时空∏血池战士	300	5	10	0	160	0	0		
北寒边界	160	243	时空∏血池战将	300	5	10	0	161	0	0		
北寒边界	160	243	时空∏烈焰法师	300	5	10	0	167	0	0		
北寒边界	160	243	时空∏蓝色战神	300	1	16	0	70	0	0		
北寒边界	160	243	炎◇骨◇妖	300	10	10	0	7				
北寒边界	160	243	锁◇骨◇妖	300	10	10	0	8				
北寒边界	160	243	迷◇失◇刀◇客	300	10	10	0	9				
北寒边界	160	243	迷◇失◇战◇神	300	1	16	0	70				
北寒边界	160	243	天问へ雪人	300	10	10	0	1				
北寒边界	160	243	天问へ侍卫	300	10	10	0	2				
北寒边界	160	243	天问へ冰狼	300	10	10	0	3				
北寒边界	160	243	天问へ战将	300	1	16	0	70				
北寒边界	160	243	猩红ㄐ血兽	300	10	10	0	4				
北寒边界	160	243	猩红ㄐ血妖	300	10	10	0	5				
北寒边界	160	243	猩红ㄐ血魔	300	10	10	0	6				
北寒边界	160	243	猩红ㄐ血尸	300	1	16	0	70				
北寒边界	160	243	诅咒之灵魂收割者	300	10	10	0	19				
北寒边界	160	243	暗夜ェ灵魂刺客	300	10	10	0	31				
北寒边界	160	243	杀破狼ら独角魔	300	10	10	0	44				
北寒边界	160	243	天谴Ξ执法者	300	1	16	0	70				
北寒边界	160	243	游荡的∈恶鬼	300	10	10	0	81				
北寒边界	160	243	六亲不认ば赤金蛇王	300	10	10	0	87				
北寒边界	160	243	夜不归宿□夜游神	300	10	10	0	93				
北寒边界	160	243	八仙过海之冥海天将	300	1	16	0	70				
北寒边界	160	243	暗夜护卫	300	10	10	0	255				
北寒边界	160	243	暗夜魔蛛づ咏歌	300	10	10	0	241				
北寒边界	160	243	暗夜精灵づ咏歌	300	10	10	0	247				
北寒边界	160	243	毛脸雷公嘴づ咏歌	300	1	16	0	70				
北寒边界	160	243	生死门●蛊王	300	10	10	0	98				
北寒边界	160	243	百年道行∞狐童	300	10	10	0	99				
北寒边界	160	243	误入歧途的傻狐狸	300	10	10	0	100				
北寒边界	160	243	狐王◆千年之恋	300	1	16	0	70				
北寒边界	160	243	不死山●磨眼	300	10	10	0	130				
北寒边界	160	243	百年道行♀狐童	300	10	10	0	131				
北寒边界	160	243	会魔法的狐仙	300	10	10	0	132				
北寒边界	160	243	狐王◆九婴天命	300	1	16	0	70				
北寒边界	160	243	天外天●魔瞳	300	10	10	0	148				
北寒边界	160	243	百年道行▲狐童	300	10	10	0	149				
北寒边界	160	243	百鬼夜行→恋	300	10	10	0	150				
北寒边界	160	243	狐王◆血瞳诅咒	300	1	16	0	70				
北寒边界	160	243	天幻ソ真龙护卫	300	10	10	0	227				
北寒边界	160	243	天幻ソ武力龙神将	300	10	10	0	245				
北寒边界	160	243	天幻ソ神龙控魔师	300	10	10	0	250				
北寒边界	160	243	天幻ソ紫色战神	300	1	16	0	70				
北寒边界	160	243	阴阳路ぃ狂战士	300	10	10	0	180				
北寒边界	160	243	阴阳路ぃ厨神	300	10	10	0	210				
北寒边界	160	243	阴阳路ぃ巫医	300	10	10	0	191				
北寒边界	160	243	阴阳路ぃ红色战神	300	1	16	0	70				
北寒边界	160	243	时空∏血池战士	300	10	10	0	160				
北寒边界	160	243	时空∏血池战将	300	10	10	0	161				
北寒边界	160	243	时空∏烈焰法师	300	10	10	0	167				
北寒边界	160	243	时空∏蓝色战神	300	1	16	0	70				
;-------贫瘠之地-------						0						
贫瘠之地	50	50	炎◇骨◇妖	100	20	3	0	7	0	0		
贫瘠之地	50	50	锁◇骨◇妖	100	20	3	0	8	0	0		
贫瘠之地	50	50	迷◇失◇刀◇客	100	20	3	0	9	0	0		
贫瘠之地	50	50	迷◇失◇战◇神	100	2	6	0	70	0	0		
贫瘠之地	50	50	炎◇骨◇妖	100	20	3	0	7				
贫瘠之地	50	50	锁◇骨◇妖	100	20	3	0	8				
贫瘠之地	50	50	迷◇失◇刀◇客	100	20	3	0	9				
贫瘠之地	50	50	迷◇失◇战◇神	100	2	6	0	70				
贫瘠之地禁地	31	27	炎◇骨◇妖	100	10	3	0	7	0	0		
贫瘠之地禁地	31	27	锁◇骨◇妖	100	10	3	0	8	0	0		
贫瘠之地禁地	31	27	迷◇失◇刀◇客	100	10	3	0	9	0	0		
贫瘠之地禁地	31	27	迷◇失◇战◇神	100	2	3	0	70	0	0		
贫瘠之地禁地	31	27	炎◇骨◇妖	100	10	3	0	7				
贫瘠之地禁地	31	27	锁◇骨◇妖	100	10	3	0	8				
贫瘠之地禁地	31	27	迷◇失◇刀◇客	100	10	3	0	9				
贫瘠之地禁地	31	27	迷◇失◇战◇神	100	2	3	0	70				
贫瘠之地禁地	31	27	破坏之王	100	2	6	0	249				
贫瘠之地禁地	31	27	清风送礼[福利BOSS]6	1	1	12	0	253				
;-------冰宫大殿-------						0						
冰宫大殿	50	50	天问へ雪人	100	20	3	0	1	0	0		
冰宫大殿	50	50	天问へ侍卫	100	20	3	0	2	0	0		
冰宫大殿	50	50	天问へ冰狼	100	20	3	0	3	0	0		
冰宫大殿	50	50	天问へ战将	100	2	6	0	70	0	0		
冰宫大殿	50	50	天问へ雪人	100	20	3	0	1				
冰宫大殿	50	50	天问へ侍卫	100	20	3	0	2				
冰宫大殿	50	50	天问へ冰狼	100	20	3	0	3				
冰宫大殿	50	50	天问へ战将	100	2	6	0	70				
冰宫大殿禁地	31	27	天问へ雪人	100	10	3	0	1	0	0		
冰宫大殿禁地	31	27	天问へ侍卫	100	10	3	0	2	0	0		
冰宫大殿禁地	31	27	天问へ冰狼	100	10	3	0	3	0	0		
冰宫大殿禁地	31	27	天问へ战将	100	2	3	0	70	0	0		
冰宫大殿禁地	31	27	天问へ雪人	100	10	3	0	1				
冰宫大殿禁地	31	27	天问へ侍卫	100	10	3	0	2				
冰宫大殿禁地	31	27	天问へ冰狼	100	10	3	0	3				
冰宫大殿禁地	31	27	天问へ战将	100	2	3	0	70				
冰宫大殿禁地	31	27	雪域大魔王	100	2	6	0	249				
冰宫大殿禁地	31	27	清风送礼[福利BOSS]6	1	1	12	0	253				
;-------血色大殿-------						0						
血色大殿	50	50	猩红ㄐ血兽	100	15	3	0	4	0	0		
血色大殿	50	50	猩红ㄐ血妖	100	15	3	0	5	0	0		
血色大殿	50	50	猩红ㄐ血魔	100	15	3	0	6	0	0		
血色大殿	50	50	猩红ㄐ血尸	100	2	6	0	70	0	0		
血色大殿	50	50	猩红ㄐ血兽	100	15	3	0	4				
血色大殿	50	50	猩红ㄐ血妖	100	15	3	0	5				
血色大殿	50	50	猩红ㄐ血魔	100	15	3	0	6				
血色大殿	50	50	猩红ㄐ血尸	100	2	6	0	70				
血色大殿禁地	31	27	猩红ㄐ血兽	100	10	3	0	4	0	0		
血色大殿禁地	31	27	猩红ㄐ血妖	100	10	3	0	5	0	0		
血色大殿禁地	31	27	猩红ㄐ血魔	100	10	3	0	6	0	0		
血色大殿禁地	31	27	猩红ㄐ血尸	100	2	3	0	70	0	0		
血色大殿禁地	31	27	猩红ㄐ血兽	100	10	3	0	4				
血色大殿禁地	31	27	猩红ㄐ血妖	100	10	3	0	5				
血色大殿禁地	31	27	猩红ㄐ血魔	100	10	3	0	6				
血色大殿禁地	31	27	猩红ㄐ血尸	100	2	3	0	70				
血色大殿禁地	31	27	血魔之神	100	2	6	0	249				
血色大殿禁地	31	27	清风送礼[福利BOSS]6	1	1	12	0	253				
;-------诅咒之地-------						0						
诅咒之地	36	57	诅咒之灵魂收割者	200	20	3	0	19	0	0		
诅咒之地	36	57	暗夜ェ灵魂刺客	200	20	3	0	31	0	0		
诅咒之地	36	57	杀破狼ら独角魔	200	20	3	0	44	0	0		
诅咒之地	36	57	天谴Ξ执法者	200	2	6	0	70	0	0		
诅咒之地	36	57	诅咒之灵魂收割者	200	20	3	0	19				
诅咒之地	36	57	暗夜ェ灵魂刺客	200	20	3	0	31				
诅咒之地	36	57	杀破狼ら独角魔	200	20	3	0	44				
诅咒之地	36	57	天谴Ξ执法者	200	2	6	0	70				
诅咒之地禁地	31	27	诅咒之灵魂收割者	200	10	3	0	19	0	0		
诅咒之地禁地	31	27	暗夜ェ灵魂刺客	200	10	3	0	31	0	0		
诅咒之地禁地	31	27	杀破狼ら独角魔	200	10	3	0	44	0	0		
诅咒之地禁地	31	27	天谴Ξ执法者	200	2	3	0	70	0	0		
诅咒之地禁地	31	27	诅咒之灵魂收割者	200	10	3	0	19				
诅咒之地禁地	31	27	暗夜ェ灵魂刺客	200	10	3	0	31				
诅咒之地禁地	31	27	杀破狼ら独角魔	200	10	3	0	44				
诅咒之地禁地	31	27	天谴Ξ执法者	200	2	3	0	70				
诅咒之地禁地	31	27	诅咒之王	100	2	6	0	249				
诅咒之地禁地	31	27	清风送礼[福利BOSS]6	1	1	12	0	253				
;-------祸乱之地-------						0						
祸乱之地	50	50	游荡的∈恶鬼	100	20	3	0	81	0	0		
